,balance,net_worth
1042,10053.431892071196,10054.154019661475
1043,10053.431892071196,10054.193427475193
1044,10053.431892071196,10054.37868076687
1045,10053.431892071196,10054.139680167604
1046,10053.431892071196,10054.232014644134
1047,10053.155808239218,10054.174718635159
1048,10055.955060681668,10056.924618769703
1049,10055.955060681668,10056.720067104368
1050,10056.02199385468,10056.743741615763
1051,10056.02199385468,10056.738788293413
1052,10056.02199385468,10056.894270942857
1053,10051.04426296772,10052.196539296148
1054,10053.5331284112,10054.766648333247
1055,10053.078165611229,10054.667145355228
1056,10058.677188867758,10059.752586109273
1057,10057.432427565638,10058.728758491565
1058,10057.314201789828,10058.670734524625
1059,10056.069609157357,10057.912520878246
1060,10054.825170543227,10056.032435558654
1061,10054.825170543227,10056.043103739486
1062,10054.400704909338,10056.250498173114
1063,10054.200417259179,10056.146991803022
1064,10053.876442435,10056.308696107688
1065,10053.876442435,10057.047228391611
1066,10053.876442435,10056.46000267774
1067,10062.897925152969,10064.711578952114
1068,10063.487519221228,10064.56691188391
1069,10063.487519221228,10064.632104617183
1070,10063.379566342555,10064.55095735154
1071,10063.540060765275,10064.628023884754
1072,10063.129283493328,10064.836621706732
1073,10068.615736370879,10069.555157377117
1074,10068.171494307107,10069.511855442997
1075,10068.171494307107,10069.475797367866
1076,10068.276335284781,10069.449656754014
1077,10068.276335284781,10069.321521277501
1078,10068.276335284781,10069.373421952225
1079,10063.292538498812,10064.486255988022
1080,10067.653423687862,10068.819780443466
1081,10067.36220627545,10068.771133959193
1082,10067.36220627545,10068.762486769321
1083,10067.36220627545,10068.61147025429
1084,10067.658417334345,10068.69292168652
1085,10070.695355405316,10071.42639752924
1086,10070.399763285153,10071.56969916023
1087,10070.722146438606,10071.747780257961
1088,10071.019087584915,10071.99373584513
1089,10071.909911023855,10072.734800714119
1090,10071.909911023855,10072.794447185513
1091,10071.827457508129,10072.572675621495
1092,10071.827457508129,10072.570657824439
1093,10071.558516441555,10072.632225203273
1094,10067.819450342326,10069.330078196199
1095,10068.18410865393,10069.395591900153
1096,10068.488903571508,10069.196848974898
1097,10068.488903571508,10069.150532659
1098,10068.488903571508,10069.281356728972
1099,10068.488903571508,10069.241832446492
1100,10067.242928069687,10068.08146690786
1101,10067.170720650363,10067.896315855158
1102,10067.207347608788,10067.913001959087
1103,10069.076195219419,10069.817509351837
1104,10069.076195219419,10069.866452590397
1105,10069.076195219419,10069.736001468289
1106,10069.076195219419,10069.613718502133
1107,10069.076195219419,10069.63518267441
1108,10066.584098861098,10067.167035128889
1109,10065.338359078867,10066.24860251051
1110,10065.09766020882,10066.221428358716
1111,10065.57826156185,10066.228811803063
1112,10065.57826156185,10066.395024586505
1113,10065.39853652787,10066.06023695812
1114,10065.29213986197,10066.567091576773
1115,10066.5377496116,10067.649577575776
1116,10066.35334783459,10067.556847486896
1117,10066.79860511648,10067.916130740645
1118,10066.79860511648,10067.738748359314
1119,10066.79860511648,10067.699084095939
1120,10064.30707246171,10065.376178202427
1121,10065.31922420927,10066.192704319083
1122,10064.07364095527,10065.43219485001
1123,10060.33735361607,10061.361940409495
1124,10060.881357232887,10061.56724496342
1125,10060.881357232887,10061.501022490767
1126,10060.881357232887,10061.714230330208
1127,10060.881357232887,10061.467401208947
1128,10060.881357232887,10061.549150946264
1129,10060.881357232887,10061.561640752278
1130,10060.881357232887,10061.405356068948
1131,10055.901220961057,10056.471119130381
1132,10055.901220961057,10056.958722348612
1133,10056.080982170057,10056.629724978122
1134,10057.326016238017,10057.830216412467
1135,10056.081422143507,10056.636520783051
1136,10056.150726911745,10056.714205030099
1137,10054.906278259285,10055.563781450133
1138,10054.906278259285,10055.577906373885
1139,10055.839614748635,10056.381718111103
1140,10055.917392789415,10056.428966362695
1141,10050.939713679985,10051.793829035245
1142,10050.939713679985,10052.06539506275
1143,10051.225644338381,10052.056616642425
1144,10051.225644338381,10052.260885992118
1145,10050.770240796404,10052.263624583251
1146,10050.770240796404,10052.703761368495
1147,10051.486288890523,10052.640757259273
1148,10051.486288890523,10052.58980812258
1149,10050.242417462272,10051.483414279674
1150,10050.025354330917,10051.222129281456
1151,10050.171067103365,10051.10626384314
1152,10050.171067103365,10051.137531115579
1153,10050.171067103365,10051.032615404278
1154,10050.241719050717,10051.07795609509
1155,10050.126674712084,10051.254136677982
1156,10051.759082726614,10052.461374764705
1157,10051.759082726614,10052.79262793992
1158,10051.459507732518,10052.389770209273
1159,10051.677376632464,10052.692259315387
1160,10051.393776173913,10052.646821036946
1161,10051.527945726219,10052.767325166045
1162,10047.79631597637,10049.396525082164
1163,10047.438292843737,10049.131117532108
1164,10054.225273657417,10055.48350750562
1165,10054.225273657417,10055.34756157949
1166,10054.225273657417,10055.692899308511
1167,10054.488507080554,10055.539955913027
1168,10054.630995793272,10055.622896037974
1169,10054.763725730298,10055.554943678864
1170,10054.667081907954,10055.538293263195
1171,10055.911358919013,10056.516449899545
1172,10055.911358919013,10056.847581691183
1173,10050.933682796353,10052.137338370598
1174,10052.178101827023,10053.469303044743
1175,10054.978044646014,10056.064514087628
1176,10054.978044646014,10055.841457413617
1177,10055.211373214264,10056.071517600056
1178,10055.03391206568,10055.974583958125
1179,10055.166147742388,10056.132731712321
1180,10055.963310372297,10056.727559998575
1181,10055.963310372297,10056.767542624732
1182,10055.81672134016,10056.595368105061
1183,10058.28123150208,10059.019601400532
1184,10058.28123150208,10059.386609083527
1185,10057.03651919968,10058.334665371847
1186,10056.670421829716,10058.210975885631
1187,10056.670421829716,10057.809398892337
1188,10054.181395900316,10055.320625048784
1189,10054.476261782103,10055.49349848666
1190,10055.512376335464,10056.579595119347
1191,10056.289462250485,10057.239000680025
1192,10053.800530608574,10055.046244739817
1193,10051.312214977244,10052.812719924528
1194,10051.457870616583,10052.704873056065
1195,10051.164683124209,10052.677680480369
1196,10050.695051726596,10052.962023543254
1197,10050.118730297329,10053.484237542418
1198,10050.118730297329,10053.551810903926
1199,10050.0163569911,10052.511091142162
1200,10050.886385377691,10052.626133637987
1201,10050.886385377691,10052.43932995032
1202,10047.15499380712,10049.271184073765
1203,10046.872318511672,10048.960494064195
1204,10046.872318511672,10049.498168014014
1205,10048.513108362693,10049.449391780689
1206,10043.539094374053,10044.712802264836
1207,10043.396680166365,10044.389706224934
1208,10043.801544887076,10044.351307714871
1209,10043.801544887076,10044.390812492791
1210,10041.315704004715,10042.245324108779
1211,10041.448226922714,10042.211556746248
1212,10041.448226922714,10042.127654633725
1213,10041.448226922714,10042.010169567051
1214,10041.758957033013,10042.580713462577
1215,10041.758957033013,10042.34079736794
1216,10041.68772689225,10042.349353819285
1217,10041.702985180871,10042.14663245666
1218,10042.28550934883,10042.707987320986
1219,10042.172764415061,10042.765036998613
1220,10041.94486079292,10042.773434528637
1221,10049.98372614282,10050.28207930265
1222,10049.98372614282,10050.374310492985
1223,10049.98372614282,10050.388084082077
1224,10049.902300199637,10050.31001013178
1225,10050.03406553605,10050.568900254226
1226,10050.03406553605,10050.639979846545
1227,10050.03406553605,10050.766007501667
1228,10050.03406553605,10050.510794635606
1229,10050.03406553605,10050.51267267747
1230,10050.03406553605,10050.496020123277
1231,10050.03406553605,10050.562299139938
1232,10049.986066703646,10050.421620067382
1233,10050.296989632547,10050.83906726693
1234,10050.296989632547,10050.605838289008
1235,10050.296989632547,10050.517402185686
1236,10050.996566222577,10051.391619875702
1237,10051.113162320917,10051.392194642483
1238,10051.113162320917,10051.35551652749
1239,10051.142311345508,10051.600986657091
1240,10051.142311345508,10051.595046002527
1241,10051.147023691734,10051.692047989554
1242,10051.147023691734,10051.49653230683
1243,10051.147023691734,10051.353312924908
1244,10051.147023691734,10051.522173195064
1245,10051.147023691734,10051.56534780351
1246,10051.071981743047,10051.749654184792
1247,10052.004853826187,10052.544029810892
1248,10051.828650590094,10052.370793176016
1249,10051.642933673778,10052.395377282914
1250,10051.78599245425,10052.211850044823
1251,10051.546854727421,10052.511236433353
1252,10056.600260496982,10057.541438024635
1253,10056.600260496982,10057.77262810199
1254,10056.600260496982,10057.41802952827
1255,10056.281896408278,10057.564996338371
1256,10056.281896408278,10057.30194844863
1257,10056.183731066389,10057.857052942194
1258,10056.183731066389,10057.559365373652
1259,10056.607265876393,10056.987284631765
1260,10056.607265876393,10057.039434633052
1261,10056.607265876393,10057.512002557061
1262,10056.607265876393,10057.12852747606
1263,10054.118255578092,10054.639997598098
1264,10055.362760727243,10055.763809527169
1265,10055.362760727243,10055.713126965567
1266,10055.293928769841,10055.67159500871
1267,10055.353669637467,10055.738963471917
1268,10055.41025828219,10055.839813374198
1269,10055.275497281102,10055.786524389989
1270,10054.031156938312,10054.689527492887
1271,10054.151779666872,10054.72322197821
1272,10053.997101199158,10054.945793220091
1273,10054.268670617681,10055.059043088533
1274,10054.10219751219,10055.028375995576
1275,10054.10219751219,10054.7107246238
1276,10053.972305712552,10054.817133589611
1277,10053.880095413058,10054.5723265864
1278,10053.880095413058,10054.911447262553
1279,10056.072042505099,10057.205832705231
1280,10056.237783730212,10056.914337569831
1281,10056.440611732593,10057.06242774293
1282,10053.951642681193,10054.47017927697
1283,10050.219113133844,10050.513794206057
1284,10050.0650244905,10050.721164265142
1285,10050.155926018237,10050.410092139255
1286,10050.22805614676,10050.560068119246
1287,10050.266073264856,10050.57934582781
1288,10050.266073264856,10050.491784456015
1289,10050.225413158818,10050.637337553384
1290,10047.737982369057,10048.5327229236
1291,10049.020656331257,10049.869730143959
1292,10044.046391106376,10044.862050554604
1293,10044.046391106376,10044.772535219525
1294,10044.046391106376,10044.873466737265
1295,10044.180592731153,10045.200143334667
1296,10050.797308064752,10051.48479163912
1297,10049.553521897882,10050.293053662494
1298,10049.333623205832,10050.21045783404
1299,10049.413214590391,10050.300573321878
1300,10050.345967636371,10051.099084280131
1301,10050.345967636371,10051.079443051356
1302,10050.479731154557,10051.170769112852
1303,10050.479731154557,10051.28579930485
1304,10050.829513546798,10051.579272856301
1305,10051.091850340978,10051.504348351606
1306,10051.135573140007,10051.58776699919
1307,10051.137793084827,10051.65226467338
1308,10051.137793084827,10051.666818142417
1309,10051.137793084827,10051.673218375547
1310,10046.162479877246,10046.727563768418
1311,10046.093464898859,10046.99509767959
1312,10046.021391642329,10046.559593616621
1313,10046.208614359794,10046.829869788247
1314,10046.374606290528,10046.758376261021
1315,10046.374606290528,10046.982497932882
1316,10046.374606290528,10046.744484920344
1317,10043.888128575469,10044.459710949523
1318,10043.888128575469,10044.382033025444
1319,10043.888128575469,10044.353769123323
1320,10038.91640395183,10039.678541223126
1321,10039.015348909286,10039.850837926087
1322,10039.015348909286,10039.918050114386
1323,10043.210587724807,10043.905705415244
1324,10043.224203833604,10043.658257650532
1325,10043.026205713652,10043.661133724776
1326,10039.297732234782,10040.202822358786
1327,10041.734902025692,10042.556472825672
1328,10041.634252517344,10042.431743842497
1329,10041.52069130214,10042.537952277014
1330,10040.27805311659,10041.384496935996
1331,10040.118307996356,10041.77867621415
1332,10048.123183117446,10048.966015813625
1333,10056.128058238537,10056.550299240314
1334,10054.883612391328,10055.597676310601
1335,10054.786531833262,10055.320861413433
1336,10054.591014282392,10055.323468574934
1337,10063.301163156932,10063.595616227216
1338,10063.301163156932,10063.78905469671
1339,10063.301163156932,10063.768792787274
1340,10063.301163156932,10063.934937710455
1341,10063.301163156932,10064.004530552991
1342,10063.15404036917,10063.892293848055
1343,10063.213749786795,10063.760556736062
1344,10063.213749786795,10063.89258112188
1345,10064.459083305735,10064.857146939645
1346,10063.213606494175,10063.759134927766
1347,10063.836344899955,10064.196634982703
1348,10063.84438307582,10064.39132757413
1349,10063.658083138285,10064.36306398544
1350,10063.658083138285,10064.593826375914
1351,10063.708443350917,10064.346180930781
1352,10063.546338390022,10064.281570655672
1353,10063.465444307034,10064.638026382334
1354,10060.974736609563,10062.296127990074
1355,10060.90279047395,10062.167324024102
1356,10061.283061839285,10062.308736410096
1357,10064.250489580225,10064.909398138396
1358,10064.250489580225,10064.953492206629
1359,10064.250489580225,10064.747687898302
1360,10064.367612733837,10064.76732931619
1361,10064.367612733837,10064.83421592152
1362,10064.18697382683,10064.851394090341
1363,10064.044830646531,10064.974497884146
1364,10059.063128455362,10060.1870230087
1365,10059.063128455362,10060.17520640164
1366,10054.083892206772,10055.452232604492
1367,10070.272113398782,10070.716311209044
1368,10070.272113398782,10070.684180671546
1369,10070.097242989985,10070.742159843301
1370,10066.358719388525,10067.484002502279
1371,10062.621583713955,10063.627848222728
1372,10065.425145663485,10066.36114286448
1373,10062.933952939935,10064.004716674359
1374,10057.952800633226,10059.282395071305
1375,10057.763292822021,10059.90621770577
1376,10056.51864461453,10058.568195980879
1377,10066.32715581679,10067.548868475982
1378,10061.34432387466,10063.412985595069
1379,10061.007334217216,10063.025380119238
1380,10060.82763555932,10063.155035341782
1381,10061.726856707695,10063.450420078252
1382,10072.857760657655,10073.800234035489
1383,10069.118212214014,10070.27733569534
1384,10071.922873546744,10072.918417790594
1385,10071.982167257744,10072.861372965663
1386,10072.099028146613,10073.122228012526
1387,10067.113339127684,10068.366823199764
1388,10068.388976604634,10069.57837206291
1389,10071.259160927764,10072.294554916785
1390,10071.737524981625,10072.679704211507
1391,10066.752014906755,10068.003842628708
1392,10069.483951971115,10070.47293795618
1393,10070.849920503295,10071.800075360969
1394,10070.873142197035,10071.634917846039
1395,10070.962149757914,10071.840426202247
1396,10070.748805459958,10071.817388019996
1397,10070.748805459958,10071.723858806094
1398,10070.953945232251,10071.790432095531
1399,10070.953945232251,10071.484037692873
1400,10069.707664681531,10070.441645589788
1401,10069.780224065331,10070.36746393948
1402,10068.5340887626,10069.070080714413
1403,10068.5340887626,10069.188606658026
1404,10068.274863107476,10069.12247825496
1405,10068.232647826186,10068.824137177657
1406,10071.970652171676,10072.875502826993
1407,10075.708656517167,10076.549717032327
1408,10075.708656517167,10076.483158192515
1409,10075.708656517167,10076.568208561568
1410,10075.40366773926,10076.530113210101
1411,10075.40366773926,10076.53173733899
1412,10077.27397115863,10078.35204433933
1413,10077.27397115863,10078.01629522796
1414,10074.77984585077,10075.650413142328
1415,10072.28633783892,10073.522829657828
1416,10071.03989240461,10072.143492916673
1417,10069.79360121792,10070.73557283873
1418,10066.05519034347,10067.037340740346
1419,10063.56384168386,10065.150501709526
1420,10063.345881055318,10064.684907631801
1421,10068.486355304258,10069.648648859924
1422,10068.905718964683,10069.414874480788
1423,10068.835567291912,10069.687843088226
1424,10068.884453972027,10069.41770516655
1425,10068.884453972027,10069.448476404059
1426,10071.753981779826,10072.193613385367
1427,10071.753981779826,10072.448174127203
1428,10071.753981779826,10072.367361468014
1429,10071.78750691793,10072.272465914319
1430,10071.78750691793,10072.23968103668
1431,10070.54112321395,10071.208536531794
1432,10065.55620535796,10066.193191026587
1433,10065.55620535796,10066.218120024227
1434,10065.517708643143,10066.066892537227
1435,10065.619623232056,10065.988665508927
1436,10065.619623232056,10066.276324858281
1437,10066.584128414266,10067.283347879678
1438,10066.364602330548,10067.336295707846
1439,10061.381751852397,10062.711172234262
1440,10061.10150133078,10062.59015370376
1441,10060.984428699581,10062.347224096355
1442,10075.29749767798,10076.175590750969
1443,10075.494206328722,10076.11541102504
1444,10075.337777018303,10076.198501261792
1445,10072.844130918493,10073.77943533267
1446,10074.389152584512,10075.10270823231
1447,10070.649035611612,10071.623627792287
1448,10072.742831104351,10073.225694643064
1449,10077.453870963021,10078.061922710413
1450,10079.024217582572,10079.45193976273
1451,10077.77693833564,10078.226797532478
1452,10077.77693833564,10078.478137433543
1453,10077.819632206369,10078.298197723534
1454,10077.8975871593,10078.577401237588
1455,10077.956053373999,10078.541089865912
1456,10077.96715875074,10078.607557789383
1457,10077.96715875074,10078.391843245796
1458,10077.96715875074,10078.475815591819
1459,10077.96715875074,10078.650124523454
1460,10077.746218030445,10078.557233911275
1461,10079.616940684295,10080.394345382754
1462,10079.487300816458,10080.23186264532
1463,10074.497954602557,10075.721624856766
1464,10070.757797236907,10072.29673156998
1465,10069.511540959496,10070.992452774997
1466,10069.511540959496,10070.95683122879
1467,10069.324388795978,10071.326833226058
1468,10069.861316360153,10071.050490783085
1469,10069.6856572035,10071.155006404118
1470,10080.5946437843,10080.998493824254
1471,10080.5946437843,10081.045636113813
1472,10076.852223022799,10077.231137248202
1473,10076.852223022799,10077.452368021404
1474,10078.72343340355,10079.28552096923
1475,10078.72343340355,10079.210745673236
1476,10073.73446530402,10074.524025323495
1477,10071.24121602386,10072.023778375127
1478,10066.25595162193,10067.379497103628
1479,10080.5946437843,10080.994274328214
1480,10080.5946437843,10081.051971811214
1481,10080.497086742915,10080.987065424828
1482,10080.607764318254,10081.05823456078
1483,10076.865338685755,10077.726127563563
1484,10076.632768046467,10077.714855697799
1485,10076.632768046467,10077.608323346258
1486,10078.503633518838,10079.605097388052
1487,10078.820563544949,10079.69327941678
1488,10078.820563544949,10079.46564211375
1489,10078.912238982713,10079.577342034674
1490,10078.912238982713,10079.684404893756
1491,10078.912238982713,10079.653373377349
1492,10078.912238982713,10079.81895377098
1493,10078.912238982713,10079.649222320222
1494,10078.653086496333,10079.604231493213
1495,10078.493474861662,10079.23993585153
1496,10080.364348893432,10081.35887672766
1497,10080.020007317846,10081.433419118128
1498,10080.708143641597,10081.816545212918
1499,10080.499985712742,10081.412068118034
1500,10082.098251590322,10083.010873958769
1501,10080.850591931692,10081.324403537012
1502,10079.603086670943,10080.44122272805
1503,10079.603086670943,10080.223691997055
1504,10079.603086670943,10079.998813526674
1505,10086.893049223072,10086.97243052613
1506,10086.893049223072,10087.370156962756
1507,10086.893049223072,10087.172523117097
1508,10086.836343663297,10087.119926755498
1509,10086.836343663297,10087.178294578898
1510,10089.332849692977,10089.612065637375
1511,10089.332849692977,10089.853122576205
1512,10089.332849692977,10089.70453309861
1513,10089.332849692977,10089.590420944525
1514,10089.332849692977,10089.781840273992
1515,10089.332849692977,10089.923506514626
1516,10085.587184872527,10086.162492203124
1517,10085.416618956806,10086.210168471975
1518,10085.416618956806,10086.081080878863
1519,10085.372564052874,10086.031878697715
1520,10082.876434343274,10083.582692194172
1521,10083.075108003623,10083.37986409947
1522,10085.883642773382,10086.157830461962
1523,10085.883642773382,10086.237100673854
1524,10085.883642773382,10086.263917118666
1525,10085.795935648266,10086.118269206554
1526,10082.051583907156,10082.790276167414
1527,10082.001215598237,10082.754520839482
1528,10084.185313079986,10084.728754834741
1529,10084.411997192288,10084.95283567727
1530,10085.231033747948,10085.524231397843
1531,10085.640552025778,10085.855600738581
1532,10085.742931595238,10086.078418360017
1533,10085.742931595238,10086.11091057415
1534,10080.750488844098,10081.19874151342
1535,10080.842996850139,10081.290272870325
1536,10080.674367228345,10081.415538201009
1537,10075.684433416565,10076.400302412232
1538,10071.943835570655,10073.306111972768
1539,10071.886570059776,10073.094299815724
1540,10071.784240824118,10072.428942322338
1541,10072.052970685445,10073.373066610473
1542,10072.258455911311,10073.40300662861
1543,10072.258455911311,10073.285375400363
1544,10072.434942558513,10072.910018732868
1545,10072.288996949736,10073.058511278965
1546,10072.207211543779,10072.935571917476
1547,10072.033196620701,10073.240186499495
1548,10071.904847201775,10073.362529034885
1549,10090.375309102725,10090.760645850301
1550,10090.375309102725,10090.720353104045
1551,10090.17625153357,10090.775323902872
1552,10090.2983032169,10090.915826835493
1553,10092.7956711059,10093.168969943708
1554,10092.547521547005,10093.291790083482
1555,10092.547521547005,10093.232884545974
1556,10093.796505011305,10094.086553109662
1557,10094.733242609534,10095.498012836593
1558,10094.733242609534,10095.452762739234
1559,10094.733242609534,10095.165237057314
1560,10096.138349006875,10096.341366756693
1561,10097.543455404204,10098.041754647718
1562,10097.543455404204,10098.141181796987
1563,10093.794742396383,10094.478120165331
1564,10093.838563921423,10094.12116506064
1565,10093.87831620475,10094.093628848155
1566,10093.669053288071,10094.295026365404
1567,10088.672687106691,10089.471397784113
1568,10098.665523054591,10099.154541033102
1569,10098.665523054591,10099.192838949271
1570,10098.665523054591,10099.139533129619
1571,10098.665523054591,10099.371684929041
1572,10098.665523054591,10099.14160196204
1573,10098.665523054591,10098.997745231056
1574,10098.665523054591,10099.009355973378
1575,10098.603624154117,10098.83063753532
1576,10098.56232209923,10098.830138741978
1577,10103.248722578539,10103.59470848778
1578,10104.81085607164,10105.067739063106
1579,10101.05944504132,10101.174074840872
1580,10101.025503873045,10101.183734483517
1581,10097.275498154735,10097.593609124426
1582,10097.275498154735,10097.44612261077
1583,10108.526933222334,10108.497088662589
1584,10108.526933222334,10108.684035869373
1585,10108.526933222334,10108.73806739591
1586,10108.526933222334,10108.850235070484
1587,10108.500106356474,10108.742484593806
1588,10105.998252580153,10106.258966959784
1589,10103.497018012644,10103.78214266336
1590,10103.455560508386,10103.765787058155
1591,10105.644219024336,10106.038680065827
1592,10105.644219024336,10106.08063634774
1593,10105.644219024336,10106.24107685212
1594,10105.644219024336,10105.78130415885
1595,10105.644219024336,10105.755045380141
1596,10103.143072080125,10103.67040448929
1597,10109.943413949155,10110.270375400034
1598,10112.210194572164,10112.48934145574
1599,10112.210194572164,10112.338297757582
1600,10110.958808560585,10111.312946065873
1601,10110.942420947033,10111.107128641066
1602,10110.956917349435,10111.23582482316
1603,10111.005438545712,10111.267006771155
1604,10111.005438545712,10111.444204768755
1605,10111.005438545712,10111.35830607249
1606,10111.005438545712,10111.105100071733
1607,10111.005438545712,10111.410833542723
1608,10111.005438545712,10111.343847710566
1609,10110.911112098138,10111.258908179134
1610,10108.408661597898,10108.638192905162
1611,10103.404999310407,10103.764789060668
1612,10103.363129226762,10103.581768915252
1613,10103.412813637819,10103.687169681849
1614,10103.450745556664,10103.690800633252
1615,10103.389424103412,10103.68438116134
1616,10103.359853997297,10103.673347923963
1617,10103.287609329514,10103.874147780874
1618,10103.67116515967,10104.441209635203
1619,10103.633208182091,10104.281230692219
1620,10103.633208182091,10104.785112727295
1621,10115.083280952531,10115.560573094726
1622,10115.023256561884,10115.324021041773
1623,10114.97361764173,10115.521621841852
1624,10114.863201860791,10115.579678279624
1625,10113.611487539561,10114.571099360452
1626,10113.611487539561,10114.241527596112
1627,10113.46682927861,10114.282857813298
1628,10112.21528775849,10113.075593626063
1629,10112.568399959662,10113.069376312118
1630,10112.711377071093,10113.173631927582
1631,10112.50569656155,10113.123150024567
1632,10108.751428821699,10109.65435606973
1633,10108.537673469307,10109.554765315506
1634,10108.493926551313,10108.952780623898
1635,10120.693242728523,10121.36293370432
1636,10121.709852409962,10122.133044230422
1637,10121.731146919918,10122.080132888002
1638,10121.731146919918,10122.148581816657
1639,10121.731146919918,10122.065614129599
1640,10123.446675757337,10123.708032386736
1641,10123.449898484316,10123.688859448906
1642,10123.45609575114,10123.757810561969
1643,10123.509706027311,10123.747543405249
1644,10123.370062241538,10123.890289247885
1645,10127.289246048398,10127.633399719532
1646,10127.289246048398,10127.715201769632
1647,10127.289246048398,10127.831602976366
1648,10127.070611423464,10127.726207913804
1649,10130.830367556053,10131.299652439155
1650,10130.86050913012,10131.19809241298
1651,10130.594702902363,10131.40851237821
1652,10129.341041807882,10129.670683256289
1653,10129.553184631643,10129.882260274084
1654,10129.553184631643,10129.823026110706
1655,10129.553184631643,10129.881087019117
1656,10129.553184631643,10129.815309184396
1657,10129.553184631643,10129.953307891596
1658,10129.507637429146,10129.919854719863
1659,10129.518884889845,10129.918644841506
1660,10129.549850594358,10130.008598673
1661,10129.491000530812,10129.712007025644
1662,10129.670497596007,10130.129070316509
1663,10129.670497596007,10129.977175362132
1664,10129.670497596007,10130.099910053133
1665,10127.163404147848,10127.851074101083
