,index,balance,net_worth,open_amount,price
3497,3497,6648.772679999932,18568.77267999993,0.9999999999999999,11920.0
3498,3498,6648.772679999932,18632.77267999993,0.9999999999999999,11984.0
3499,3499,6648.772679999932,18696.77267999993,0.9999999999999999,12048.0
3500,3500,6648.772679999932,18632.77267999993,0.9999999999999999,11984.0
3501,3501,6648.772679999932,18608.77267999993,0.9999999999999999,11960.0
3502,3502,6648.772679999932,18592.77267999993,0.9999999999999999,11944.0
3503,3503,6648.772679999932,18728.77267999993,0.9999999999999999,12080.0
3504,3504,6648.772679999932,18792.77267999993,0.9999999999999999,12144.0
3505,3505,6648.772679999932,18840.77267999993,0.9999999999999999,12192.0
3506,3506,6648.772679999932,18928.77267999993,0.9999999999999999,12280.0
3507,3507,6648.772679999932,18784.77267999993,0.9999999999999999,12136.0
3508,3508,6648.772679999932,18744.77267999993,0.9999999999999999,12096.0
3509,3509,6648.772679999932,18760.77267999993,0.9999999999999999,12112.0
3510,3510,7841.214839999931,18576.414839999932,0.8999999999999999,11928.0
3511,3511,9031.257719999932,18554.457719999933,0.7999999999999999,11904.0
3512,3512,10224.499639999933,18579.699639999933,0.7,11936.0
3513,3513,11415.342279999933,18562.542279999932,0.6,11912.0
3514,3514,12613.382759999933,18605.382759999935,0.5,11984.0
3515,3515,13821.020359999933,18653.020359999933,0.4,12080.0
3516,3516,13821.020359999933,18733.020359999933,0.4,12280.0
3517,3517,13821.020359999933,18694.620359999935,0.4,12184.0
3518,3518,13821.020359999933,18691.420359999935,0.4,12176.0
3519,3519,13821.020359999933,18726.620359999935,0.4,12264.0
3520,3520,13821.020359999933,18691.420359999935,0.4,12176.0
3521,3521,13821.020359999933,18720.220359999934,0.4,12248.0
3522,3522,13821.020359999933,18710.620359999935,0.4,12224.0
3523,3523,15035.855799999934,18681.455799999934,0.30000000000000004,12152.0
3524,3524,16248.291959999933,18673.891959999935,0.20000000000000004,12128.0
3525,3525,16248.291959999933,18694.691959999935,0.20000000000000004,12232.0
3526,3526,17458.328839999933,18668.728839999934,0.10000000000000003,12104.0
3527,3527,18663.567159999933,18663.567159999933,2.7755575615628914e-17,12056.0
3528,3528,19860.807879999935,18663.207879999936,-0.09999999999999998,11976.0
3529,3529,21043.652919999935,18677.252919999934,-0.19999999999999998,11832.0
3530,3530,22224.098679999934,18681.698679999932,-0.3,11808.0
3531,3531,23406.943719999934,18674.143719999935,-0.4,11832.0
3532,3532,24584.190439999933,18696.190439999933,-0.5,11776.0
3533,3533,25782.230919999933,18591.830919999935,-0.6,11984.0
3534,3534,26952.27979999993,18759.479799999932,-0.7,11704.0
3535,3535,28127.127239999932,18725.527239999934,-0.7999999999999999,11752.0
3536,3536,29292.37755999993,18801.977559999934,-0.8999999999999999,11656.0
3537,3537,30472.82331999993,18664.82331999993,-0.9999999999999999,11808.0
3538,3538,30472.82331999993,18656.82331999993,-0.9999999999999999,11816.0
3539,3539,30472.82331999993,18856.82331999993,-0.9999999999999999,11616.0
3540,3540,30472.82331999993,18776.82331999993,-0.9999999999999999,11696.0
3541,3541,30472.82331999993,18848.82331999993,-0.9999999999999999,11624.0
3542,3542,30472.82331999993,19064.82331999993,-0.9999999999999999,11408.0
3543,3543,30472.82331999993,19016.82331999993,-0.9999999999999999,11456.0
3544,3544,30472.82331999993,18968.82331999993,-0.9999999999999999,11504.0
3545,3545,30472.82331999993,19144.82331999993,-0.9999999999999999,11328.0
3546,3546,30472.82331999993,19152.82331999993,-0.9999999999999999,11320.0
3547,3547,30472.82331999993,19024.82331999993,-0.9999999999999999,11448.0
3548,3548,30472.82331999993,18872.82331999993,-0.9999999999999999,11600.0
3549,3549,29306.87363999993,18816.47363999993,-0.8999999999999999,11656.0
3550,3550,28134.522039999927,18758.522039999927,-0.7999999999999999,11720.0
3551,3551,26945.365399999926,18623.765399999924,-0.7,11888.0
3552,3552,25756.208759999925,18623.408759999926,-0.6,11888.0
3553,3553,24567.052119999924,18623.052119999924,-0.5,11888.0
3554,3554,23381.896679999925,18642.696679999925,-0.4,11848.0
3555,3555,22191.939799999924,18623.139799999924,-0.30000000000000004,11896.0
3556,3556,21011.585799999924,18651.585799999924,-0.20000000000000004,11800.0
3557,3557,19822.429159999923,18633.629159999924,-0.10000000000000003,11888.0
3558,3558,19822.429159999923,18628.82915999992,-0.10000000000000003,11936.0
3559,3559,19822.429159999923,18606.429159999923,-0.10000000000000003,12160.0
3560,3560,19822.429159999923,18612.82915999992,-0.10000000000000003,12096.0
3561,3561,18628.471079999923,18628.471079999923,-2.7755575615628914e-17,11936.0
3562,3562,17442.515399999924,18628.115399999922,0.09999999999999998,11856.0
3563,3563,16250.958039999923,18633.358039999923,0.19999999999999998,11912.0
3564,3564,17422.606439999923,18594.606439999923,0.09999999999999998,11720.0
3565,3565,18596.654119999923,18596.654119999923,-2.7755575615628914e-17,11744.0
3566,3566,19784.297719999922,18596.297719999922,-0.10000000000000003,11880.0
3567,3567,20962.344199999923,18605.544199999924,-0.20000000000000004,11784.0
3568,3568,22139.590919999922,18606.790919999923,-0.30000000000000004,11776.0
3569,3569,23321.63619999992,18592.036199999922,-0.4,11824.0
3570,3570,24485.28699999992,18665.28699999992,-0.5,11640.0
3571,3571,23320.93779999992,18664.93779999992,-0.4,11640.0
3572,3572,24458.99627999992,18766.99627999992,-0.5,11384.0
3573,3573,25604.25259999992,18730.65259999992,-0.6,11456.0
3574,3574,26763.90459999992,18643.90459999992,-0.7,11600.0
3575,3575,27922.75683999992,18649.156839999923,-0.7999999999999999,11592.0
3576,3576,29084.80811999992,18623.208119999923,-0.8999999999999999,11624.0
3577,3577,30247.659159999923,18615.659159999923,-0.9999999999999999,11632.0
3578,3578,30247.659159999923,18799.659159999923,-0.9999999999999999,11448.0
3579,3579,29100.11499999992,18775.314999999922,-0.8999999999999999,11472.0
3580,3580,27953.37107999992,18782.17107999992,-0.7999999999999999,11464.0
3581,3581,29089.03027999992,18865.03027999992,-0.8999999999999999,11360.0
3582,3582,30232.68707999992,18792.687079999923,-0.9999999999999999,11440.0
3583,3583,30232.68707999992,18816.687079999923,-0.9999999999999999,11416.0
3584,3584,30232.68707999992,18920.687079999923,-0.9999999999999999,11312.0
3585,3585,29074.73979999992,18656.33979999992,-0.8999999999999999,11576.0
3586,3586,30206.40019999992,18886.400199999924,-0.9999999999999999,11320.0
3587,3587,30206.40019999992,18942.400199999924,-0.9999999999999999,11264.0
3588,3588,30206.40019999992,18910.400199999924,-0.9999999999999999,11296.0
3589,3589,30206.40019999992,18718.400199999924,-0.9999999999999999,11488.0
3590,3590,30206.40019999992,18750.400199999924,-0.9999999999999999,11456.0
3591,3591,30206.40019999992,18782.400199999924,-0.9999999999999999,11424.0
3592,3592,30206.40019999992,18694.400199999924,-0.9999999999999999,11512.0
3593,3593,30206.40019999992,18838.400199999924,-0.9999999999999999,11368.0
3594,3594,30206.40019999992,18942.400199999924,-0.9999999999999999,11264.0
3595,3595,30206.40019999992,18870.400199999924,-0.9999999999999999,11336.0
3596,3596,30206.40019999992,18854.400199999924,-0.9999999999999999,11352.0
3597,3597,30206.40019999992,18798.400199999924,-0.9999999999999999,11408.0
3598,3598,30206.40019999992,18814.400199999924,-0.9999999999999999,11392.0
3599,3599,29059.65627999992,18742.05627999992,-0.8999999999999999,11464.0
3600,3600,27887.304679999917,18511.304679999917,-0.7999999999999999,11720.0
3601,3601,26721.354999999916,18562.154999999915,-0.7,11656.0
3602,3602,25554.605079999914,18556.205079999912,-0.6,11664.0
3603,3603,24384.654199999914,18536.654199999914,-0.5,11696.0
3604,3604,23223.505959999915,18580.305959999914,-0.4,11608.0
3605,3605,22066.358919999915,18595.958919999914,-0.30000000000000004,11568.0
3606,3606,20901.209479999914,18571.609479999912,-0.20000000000000004,11648.0
3607,3607,19736.060039999913,18571.260039999914,-0.10000000000000003,11648.0
3608,3608,20894.11251999991,18577.312519999912,-0.20000000000000004,11584.0
3609,3609,22053.76451999991,18573.76451999991,-0.30000000000000004,11600.0
3610,3610,23219.01483999991,18556.614839999907,-0.4,11656.0
3611,3611,24388.26395999991,18540.26395999991,-0.5,11696.0
3612,3612,23221.514039999907,18555.91403999991,-0.4,11664.0
3613,3613,22047.561959999908,18526.76195999991,-0.30000000000000004,11736.0
3614,3614,20873.60987999991,18526.40987999991,-0.20000000000000004,11736.0
3615,3615,19695.656599999907,18518.05659999991,-0.10000000000000003,11776.0
3616,3616,18520.904279999908,18520.904279999908,-2.7755575615628914e-17,11744.0
3617,3617,17350.953399999908,18520.553399999906,0.09999999999999998,11696.0
3618,3618,16179.402039999908,18521.802039999908,0.19999999999999998,11712.0
3619,3619,16179.402039999908,18494.602039999907,0.19999999999999998,11576.0
3620,3620,17331.856199999907,18484.656199999907,0.09999999999999998,11528.0
3621,3621,18485.110119999907,18485.110119999907,-2.7755575615628914e-17,11536.0
3622,3622,19635.964759999908,18484.764759999907,-0.10000000000000003,11512.0
3623,3623,20767.62515999991,18503.62515999991,-0.20000000000000004,11320.0
3624,3624,21891.287959999907,18519.287959999907,-0.30000000000000004,11240.0
3625,3625,23007.752919999908,18540.552919999907,-0.4,11168.0
3626,3626,24115.42051999991,18575.42051999991,-0.5,11080.0
3627,3627,25223.887879999907,18571.08787999991,-0.6,11088.0
3628,3628,26336.354039999907,18546.75403999991,-0.7,11128.0
3629,3629,27452.81899999991,18518.418999999907,-0.7999999999999999,11168.0
3630,3630,28563.68563999991,18562.88563999991,-0.8999999999999999,11112.0
3631,3631,29671.35323999991,18591.35323999991,-0.9999999999999999,11080.0
3632,3632,29671.35323999991,18551.35323999991,-0.9999999999999999,11120.0
3633,3633,29671.35323999991,18575.35323999991,-0.9999999999999999,11096.0
3634,3634,28565.421559999908,18615.021559999906,-0.8999999999999999,11056.0
3635,3635,29665.891319999908,18657.891319999908,-0.9999999999999999,11008.0
3636,3636,29665.891319999908,18729.891319999908,-0.9999999999999999,10936.0
3637,3637,29665.891319999908,18809.891319999908,-0.9999999999999999,10856.0
3638,3638,29665.891319999908,18841.891319999908,-0.9999999999999999,10824.0
3639,3639,29665.891319999908,19025.891319999908,-0.9999999999999999,10640.0
3640,3640,29665.891319999908,19009.891319999908,-0.9999999999999999,10656.0
3641,3641,29665.891319999908,19041.891319999908,-0.9999999999999999,10624.0
3642,3642,29665.891319999908,19057.891319999908,-0.9999999999999999,10608.0
3643,3643,29665.891319999908,18961.891319999908,-0.9999999999999999,10704.0
3644,3644,29665.891319999908,19001.891319999908,-0.9999999999999999,10664.0
3645,3645,29665.891319999908,18985.891319999908,-0.9999999999999999,10680.0
3646,3646,29665.891319999908,19113.891319999908,-0.9999999999999999,10552.0
3647,3647,29665.891319999908,19001.891319999908,-0.9999999999999999,10664.0
3648,3648,29665.891319999908,18945.891319999908,-0.9999999999999999,10720.0
3649,3649,29665.891319999908,18961.891319999908,-0.9999999999999999,10704.0
3650,3650,29665.891319999908,18897.891319999908,-0.9999999999999999,10768.0
3651,3651,29665.891319999908,18817.891319999908,-0.9999999999999999,10848.0
3652,3652,29665.891319999908,18801.891319999908,-0.9999999999999999,10864.0
3653,3653,28558.35915999991,18593.55915999991,-0.8999999999999999,11072.0
3654,3654,27450.82699999991,18593.22699999991,-0.7999999999999999,11072.0
3655,3655,26346.49579999991,18618.49579999991,-0.7,11040.0
3656,3656,25257.36915999991,18724.56915999991,-0.6,10888.0
3657,3657,24177.04515999991,18777.04515999991,-0.5,10800.0
3658,3658,25263.91899999991,18740.71899999991,-0.6,10872.0
3659,3659,26346.79403999991,18764.394039999912,-0.7,10832.0
3660,3660,27410.474839999908,18898.474839999908,-0.7999999999999999,10640.0
3661,3661,28470.956599999907,18923.756599999906,-0.8999999999999999,10608.0
3662,3662,29535.437159999907,18887.437159999907,-0.9999999999999999,10648.0
3663,3663,29535.437159999907,18863.437159999907,-0.9999999999999999,10672.0
3664,3664,29535.437159999907,18791.437159999907,-0.9999999999999999,10744.0
3665,3665,29535.437159999907,18911.437159999907,-0.9999999999999999,10624.0
3666,3666,29535.437159999907,18911.437159999907,-0.9999999999999999,10624.0
3667,3667,29535.437159999907,18927.437159999907,-0.9999999999999999,10608.0
3668,3668,29535.437159999907,18871.437159999907,-0.9999999999999999,10664.0
3669,3669,29535.437159999907,18911.437159999907,-0.9999999999999999,10624.0
3670,3670,29535.437159999907,18935.437159999907,-0.9999999999999999,10600.0
3671,3671,29535.437159999907,19063.437159999907,-0.9999999999999999,10472.0
3672,3672,29535.437159999907,19087.437159999907,-0.9999999999999999,10448.0
3673,3673,29535.437159999907,19039.437159999907,-0.9999999999999999,10496.0
3674,3674,29535.437159999907,19103.437159999907,-0.9999999999999999,10432.0
3675,3675,29535.437159999907,19151.437159999907,-0.9999999999999999,10384.0
3676,3676,29535.437159999907,19183.437159999907,-0.9999999999999999,10352.0
3677,3677,29535.437159999907,19247.437159999907,-0.9999999999999999,10288.0
3678,3678,29535.437159999907,19239.437159999907,-0.9999999999999999,10296.0
3679,3679,29535.437159999907,19191.437159999907,-0.9999999999999999,10344.0
3680,3680,29535.437159999907,19191.437159999907,-0.9999999999999999,10344.0
3681,3681,29535.437159999907,19231.437159999907,-0.9999999999999999,10304.0
3682,3682,29535.437159999907,19191.437159999907,-0.9999999999999999,10344.0
3683,3683,28491.924199999907,19103.124199999907,-0.8999999999999999,10432.0
3684,3684,27446.810759999906,19088.410759999904,-0.7999999999999999,10448.0
3685,3685,26407.298999999904,19132.898999999903,-0.7,10392.0
3686,3686,25354.183159999906,19037.383159999907,-0.6,10528.0
3687,3687,24308.269479999904,19080.269479999904,-0.5,10456.0
3688,3688,23263.156039999903,19083.956039999903,-0.4,10448.0
3689,3689,22215.641879999905,19074.041879999902,-0.30000000000000004,10472.0
3690,3690,23253.730359999903,19100.1303599999,-0.4,10384.0
3691,3691,24290.219319999902,19106.219319999902,-0.5,10368.0
3692,3692,25323.5092399999,19121.909239999903,-0.6,10336.0
3693,3693,26356.7991599999,19121.5991599999,-0.7,10336.0
3694,3694,27372.4943599999,19244.4943599999,-0.7999999999999999,10160.0
3695,3695,28388.189559999897,19244.189559999897,-0.8999999999999999,10160.0
3696,3696,29399.086199999896,19287.086199999896,-0.9999999999999999,10112.0
3697,3697,29399.086199999896,19215.086199999896,-0.9999999999999999,10184.0
3698,3698,29399.086199999896,19255.086199999896,-0.9999999999999999,10144.0
3699,3699,29399.086199999896,19255.086199999896,-0.9999999999999999,10144.0
3700,3700,29399.086199999896,19271.086199999896,-0.9999999999999999,10128.0
3701,3701,29399.086199999896,19223.086199999896,-0.9999999999999999,10176.0
3702,3702,28375.579239999897,19166.779239999898,-0.8999999999999999,10232.0
3703,3703,27356.073479999897,19202.4734799999,-0.7999999999999999,10192.0
3704,3704,26338.1681999999,19214.968199999897,-0.7,10176.0
3705,3705,25315.461479999896,19181.061479999895,-0.6,10224.0
3706,3706,24292.754759999894,19180.754759999894,-0.5,10224.0
3707,3707,23270.848279999893,19184.44827999989,-0.4,10216.0
3708,3708,22248.94179999989,19184.141799999892,-0.30000000000000004,10216.0
3709,3709,23271.83483999989,19179.03483999989,-0.4,10232.0
3710,3710,22244.32667999989,19162.72667999989,-0.30000000000000004,10272.0
3711,3711,21216.818519999888,19162.418519999886,-0.20000000000000004,10272.0
3712,3712,20184.508919999887,19152.508919999887,-0.10000000000000003,10320.0
3713,3713,19158.601239999887,19158.601239999887,-2.7755575615628914e-17,10256.0
3714,3714,18135.894519999885,19158.294519999887,0.09999999999999998,10224.0
3715,3715,19149.990199999884,19149.990199999884,-2.7755575615628914e-17,10144.0
3716,3716,20143.292119999885,19149.692119999883,-0.10000000000000003,9936.0
3717,3717,21138.193559999887,19147.793559999885,-0.20000000000000004,9952.0
3718,3718,22126.696919999886,19160.296919999884,-0.30000000000000004,9888.0
3719,3719,23119.998839999887,19145.598839999886,-0.4,9936.0
3720,3720,24082.11011999989,19270.11011999989,-0.5,9624.0
3721,3721,25046.620679999887,19257.820679999888,-0.6,9648.0
3722,3722,26007.13243999989,19281.53243999989,-0.7,9608.0
3723,3723,26961.246119999887,19326.046119999886,-0.7999999999999999,9544.0
3724,3724,27922.557639999886,19268.15763999989,-0.8999999999999999,9616.0
3725,3725,28887.068199999885,19239.068199999885,-0.9999999999999999,9648.0
3726,3726,28887.068199999885,19255.068199999885,-0.9999999999999999,9632.0
3727,3727,28887.068199999885,19255.068199999885,-0.9999999999999999,9632.0
3728,3728,27930.781399999883,19326.781399999883,-0.8999999999999999,9560.0
3729,3729,26968.892919999882,19276.092919999883,-0.7999999999999999,9616.0
3730,3730,27920.607319999883,19352.607319999883,-0.8999999999999999,9520.0
3731,3731,27920.607319999883,19194.207319999885,-0.8999999999999999,9696.0
3732,3732,27920.607319999883,19201.407319999882,-0.8999999999999999,9688.0
3733,3733,27920.607319999883,19194.207319999885,-0.8999999999999999,9696.0
3734,3734,27920.607319999883,19223.007319999884,-0.8999999999999999,9664.0
3735,3735,28867.523159999884,19395.523159999888,-0.9999999999999999,9472.0
3736,3736,28867.523159999884,19443.523159999888,-0.9999999999999999,9424.0
3737,3737,28867.523159999884,19443.523159999888,-0.9999999999999999,9424.0
3738,3738,28867.523159999884,19539.523159999888,-0.9999999999999999,9328.0
3739,3739,28867.523159999884,19491.523159999888,-0.9999999999999999,9376.0
3740,3740,28867.523159999884,19491.523159999888,-0.9999999999999999,9376.0
3741,3741,28867.523159999884,19427.523159999888,-0.9999999999999999,9440.0
3742,3742,28867.523159999884,19387.523159999888,-0.9999999999999999,9480.0
3743,3743,27924.840439999884,19443.240439999885,-0.8999999999999999,9424.0
3744,3744,26985.358679999885,19471.758679999886,-0.7999999999999999,9392.0
3745,3745,26043.476199999885,19452.276199999884,-0.7,9416.0
3746,3746,25101.593719999884,19451.993719999886,-0.6,9416.0
3747,3747,26045.310519999883,19437.310519999883,-0.7,9440.0
3748,3748,26045.310519999883,19370.110519999882,-0.7,9536.0
3749,3749,26045.310519999883,19364.510519999883,-0.7,9544.0
3750,3750,26045.310519999883,19336.510519999883,-0.7,9584.0
3751,3751,26045.310519999883,19336.510519999883,-0.7,9584.0
3752,3752,26045.310519999883,19342.110519999882,-0.7,9576.0
3753,3753,26045.310519999883,19358.91051999988,-0.7,9552.0
3754,3754,25080.221079999883,19291.421079999884,-0.6,9648.0
3755,3755,24112.73091999988,19276.73091999988,-0.5,9672.0
3756,3756,24112.73091999988,19296.73091999988,-0.5,9632.0
3757,3757,23152.44291999988,19312.44291999988,-0.4,9600.0
3758,3758,24104.95707999988,19340.95707999988,-0.5,9528.0
3759,3759,25062.26979999988,19316.669799999883,-0.6,9576.0
3760,3760,26019.582519999884,19316.382519999883,-0.7,9576.0
3761,3761,26019.582519999884,19249.182519999886,-0.7,9672.0
3762,3762,26019.582519999884,19277.182519999886,-0.7,9632.0
3763,3763,26019.582519999884,19277.182519999886,-0.7,9632.0
3764,3764,26019.582519999884,19333.182519999886,-0.7,9552.0
3765,3765,26967.298119999883,19383.298119999883,-0.7999999999999999,9480.0
3766,3766,27914.213959999885,19389.413959999885,-0.8999999999999999,9472.0
3767,3767,28865.928359999885,19345.92835999989,-0.9999999999999999,9520.0
3768,3768,28865.928359999885,19345.92835999989,-0.9999999999999999,9520.0
3769,3769,28865.928359999885,19361.92835999989,-0.9999999999999999,9504.0
3770,3770,28865.928359999885,19329.92835999989,-0.9999999999999999,9536.0
3771,3771,28865.928359999885,19377.92835999989,-0.9999999999999999,9488.0
3772,3772,28865.928359999885,19353.92835999989,-0.9999999999999999,9512.0
3773,3773,27900.838919999886,19217.63891999989,-0.8999999999999999,9648.0
3774,3774,26935.749479999886,19217.349479999888,-0.7999999999999999,9648.0
3775,3775,26935.749479999886,19204.549479999885,-0.7999999999999999,9664.0
3776,3776,25972.260519999887,19229.860519999886,-0.7,9632.0
3777,3777,25005.570599999886,19207.17059999989,-0.6,9664.0
3778,3778,24038.880679999886,19206.880679999886,-0.5,9664.0
3779,3779,23072.190759999885,19206.590759999883,-0.4,9664.0
3780,3780,22099.098919999884,19180.698919999882,-0.30000000000000004,9728.0
3781,3781,21122.005879999884,19168.405879999882,-0.20000000000000004,9768.0
3782,3782,20146.513319999885,19171.313319999885,-0.10000000000000003,9752.0
3783,3783,19172.621239999884,19172.621239999884,-2.7755575615628914e-17,9736.0
3784,3784,18201.129879999884,19172.329879999885,0.09999999999999998,9712.0
3785,3785,17225.637319999885,19176.037319999887,0.19999999999999998,9752.0
3786,3786,18195.746199999885,19166.146199999886,0.09999999999999998,9704.0
3787,3787,19173.052919999885,19173.052919999885,-2.7755575615628914e-17,9776.0
3788,3788,19173.052919999885,19173.052919999885,-2.7755575615628914e-17,9824.0
3789,3789,19173.052919999885,19173.052919999885,-2.7755575615628914e-17,9792.0
3790,3790,18197.560359999887,19172.760359999887,0.09999999999999998,9752.0
3791,3791,19160.471399999886,19160.471399999886,-2.7755575615628914e-17,9632.0
3792,3792,20120.983159999887,19160.183159999888,-0.10000000000000003,9608.0
3793,3793,21078.29587999989,19163.095879999888,-0.20000000000000004,9576.0
3794,3794,22035.60859999989,19162.80859999989,-0.30000000000000004,9576.0
3795,3795,22999.31939999989,19143.31939999989,-0.4,9640.0
3796,3796,23963.030199999892,19143.030199999892,-0.5,9640.0
3797,3797,24931.539559999892,19118.739559999893,-0.6,9688.0
3798,3798,25902.448199999893,19104.048199999896,-0.7,9712.0
3799,3799,24937.358759999894,19148.558759999894,-0.6,9648.0
3800,3800,23967.467879999895,19119.467879999895,-0.5,9696.0
3801,3801,23003.978919999896,19151.178919999897,-0.4,9632.0
3802,3802,23968.489479999895,19144.489479999895,-0.5,9648.0
3803,3803,24925.002439999895,19184.202439999895,-0.6,9568.0
3804,3804,25878.316359999895,19203.116359999894,-0.7,9536.0
3805,3805,26834.829319999895,19180.429319999894,-0.7999999999999999,9568.0
3806,3806,27796.940599999896,19135.340599999898,-0.8999999999999999,9624.0
3807,3807,28752.653799999895,19192.6537999999,-0.9999999999999999,9560.0
3808,3808,28752.653799999895,19192.6537999999,-0.9999999999999999,9560.0
3809,3809,28752.653799999895,19184.6537999999,-0.9999999999999999,9568.0
3810,3810,27800.368199999895,19232.368199999895,-0.8999999999999999,9520.0
3811,3811,28752.882359999894,19224.882359999894,-0.9999999999999999,9528.0
3812,3812,28752.882359999894,19256.882359999894,-0.9999999999999999,9496.0
3813,3813,28752.882359999894,19296.882359999894,-0.9999999999999999,9456.0
3814,3814,28752.882359999894,19344.882359999894,-0.9999999999999999,9408.0
3815,3815,28752.882359999894,19336.882359999894,-0.9999999999999999,9416.0
3816,3816,28752.882359999894,19352.882359999894,-0.9999999999999999,9400.0
3817,3817,28752.882359999894,19352.882359999894,-0.9999999999999999,9400.0
3818,3818,28752.882359999894,19360.882359999894,-0.9999999999999999,9392.0
3819,3819,28752.882359999894,19384.882359999894,-0.9999999999999999,9368.0
3820,3820,28752.882359999894,19392.882359999894,-0.9999999999999999,9360.0
3821,3821,28752.882359999894,19344.882359999894,-0.9999999999999999,9408.0
3822,3822,27810.199639999893,19328.599639999895,-0.8999999999999999,9424.0
3823,3823,26862.715479999893,19285.115479999895,-0.7999999999999999,9472.0
3824,3824,25915.231319999893,19284.831319999896,-0.7,9472.0
3825,3825,24977.350039999892,19351.750039999893,-0.6,9376.0
3826,3826,24037.868279999893,19341.868279999893,-0.5,9392.0
3827,3827,24974.387239999895,19353.587239999895,-0.6,9368.0
3828,3828,25911.705959999894,19348.505959999893,-0.7,9376.0
3829,3829,26849.824439999895,19342.624439999894,-0.7999999999999999,9384.0
3830,3830,27786.343399999896,19355.1433999999,-0.8999999999999999,9368.0
3831,3831,28720.463079999896,19376.4630799999,-0.9999999999999999,9344.0
3832,3832,28720.463079999896,19376.4630799999,-0.9999999999999999,9344.0
3833,3833,28720.463079999896,19392.4630799999,-0.9999999999999999,9328.0
3834,3834,28720.463079999896,19392.4630799999,-0.9999999999999999,9328.0
3835,3835,28720.463079999896,19416.4630799999,-0.9999999999999999,9304.0
3836,3836,28720.463079999896,19376.4630799999,-0.9999999999999999,9344.0
3837,3837,27788.183479999894,19400.183479999894,-0.8999999999999999,9320.0
3838,3838,28711.106519999896,19479.1065199999,-0.9999999999999999,9232.0
3839,3839,28711.106519999896,19439.1065199999,-0.9999999999999999,9272.0
3840,3840,28711.106519999896,19439.1065199999,-0.9999999999999999,9272.0
3841,3841,28711.106519999896,19447.1065199999,-0.9999999999999999,9264.0
3842,3842,28711.106519999896,19495.1065199999,-0.9999999999999999,9216.0
3843,3843,28711.106519999896,19527.1065199999,-0.9999999999999999,9184.0
3844,3844,28711.106519999896,19631.1065199999,-0.9999999999999999,9080.0
3845,3845,28711.106519999896,19607.1065199999,-0.9999999999999999,9104.0
3846,3846,28711.106519999896,19639.1065199999,-0.9999999999999999,9072.0
3847,3847,28711.106519999896,19647.1065199999,-0.9999999999999999,9064.0
3848,3848,28711.106519999896,19687.1065199999,-0.9999999999999999,9024.0
3849,3849,28711.106519999896,19727.1065199999,-0.9999999999999999,8984.0
3850,3850,28711.106519999896,19655.1065199999,-0.9999999999999999,9056.0
3851,3851,28711.106519999896,19719.1065199999,-0.9999999999999999,8992.0
3852,3852,28711.106519999896,19799.1065199999,-0.9999999999999999,8912.0
3853,3853,28711.106519999896,19847.1065199999,-0.9999999999999999,8864.0
3854,3854,28711.106519999896,19911.1065199999,-0.9999999999999999,8800.0
3855,3855,28711.106519999896,19927.1065199999,-0.9999999999999999,8784.0
3856,3856,28711.106519999896,19895.1065199999,-0.9999999999999999,8816.0
3857,3857,28711.106519999896,19927.1065199999,-0.9999999999999999,8784.0
3858,3858,28711.106519999896,19903.1065199999,-0.9999999999999999,8808.0
3859,3859,28711.106519999896,19959.1065199999,-0.9999999999999999,8752.0
3860,3860,28711.106519999896,19943.1065199999,-0.9999999999999999,8768.0
3861,3861,28711.106519999896,19903.1065199999,-0.9999999999999999,8808.0
3862,3862,28711.106519999896,19879.1065199999,-0.9999999999999999,8832.0
3863,3863,27821.239639999894,19814.839639999896,-0.8999999999999999,8896.0
3864,3864,26932.172999999893,19821.772999999892,-0.7999999999999999,8888.0
3865,3865,26044.706839999893,19834.306839999896,-0.7,8872.0
3866,3866,25166.843559999892,19901.243559999893,-0.6,8776.0
3867,3867,24286.579559999893,19886.579559999893,-0.5,8800.0
3868,3868,25163.916279999892,19898.316279999894,-0.6,8776.0
3869,3869,26043.652279999893,19883.652279999893,-0.7,8800.0
3870,3870,26929.786359999893,19838.586359999892,-0.7999999999999999,8864.0
3871,3871,26036.718519999893,19787.118519999894,-0.7,8928.0
3872,3872,25141.249959999892,19770.04995999989,-0.6,8952.0
3873,3873,24248.182119999892,19784.182119999892,-0.5,8928.0
3874,3874,23352.71355999989,19771.91355999989,-0.4,8952.0
3875,3875,22462.04643999989,19790.84643999989,-0.30000000000000004,8904.0
3876,3876,21568.17835999989,19780.97835999989,-0.20000000000000004,8936.0
3877,3877,20675.91075999989,19783.91075999989,-0.10000000000000003,8920.0
3878,3878,20675.91075999989,19784.71075999989,-0.10000000000000003,8912.0
3879,3879,21570.04243999989,19781.24243999989,-0.20000000000000004,8944.0
3880,3880,21570.04243999989,19774.842439999888,-0.20000000000000004,8976.0
3881,3881,21570.04243999989,19773.24243999989,-0.20000000000000004,8984.0
3882,3882,21570.04243999989,19778.04243999989,-0.20000000000000004,8960.0
3883,3883,21570.04243999989,19776.44243999989,-0.20000000000000004,8968.0
3884,3884,21570.04243999989,19784.44243999989,-0.20000000000000004,8928.0
3885,3885,20665.77123999989,19761.77123999989,-0.10000000000000003,9040.0
3886,3886,20665.77123999989,19758.57123999989,-0.10000000000000003,9072.0
3887,3887,20665.77123999989,19760.97123999989,-0.10000000000000003,9048.0
3888,3888,20665.77123999989,19764.97123999989,-0.10000000000000003,9008.0
